12141.373,24791.038,170.84
12141.34,24790.987,170.92
12141.294,24790.944,170.989
12141.22,24790.872,171.089
12141.133,24790.815,171.176
12141.023,24790.74,171.276
12140.905,24790.687,171.361
12140.781,24790.624,171.462
12140.611,24790.557,171.576
12140.463,24790.49,171.673
12140.277,24790.416,171.793
12140.074,24790.357,171.906
12139.852,24790.297,172.009
12139.538,24790.237,172.14
12139.267,24790.192,172.265
12139.016,24790.188,172.347
12138.681,24790.185,172.451
12138.408,24790.221,172.526
12138.136,24790.26,172.612
12137.88,24790.319,172.69
12137.717,24790.366,172.768
12137.332,24790.447,172.868
12137.158,24790.509,173.022
12136.896,24790.632,173.255
12136.712,24790.727,173.419
12136.547,24790.841,173.537
12136.403,24790.955,173.666
12136.322,24791.051,173.736
12136.171,24791.23,173.847
12136.117,24791.342,173.916
12136.097,24791.438,173.989
12136.062,24791.504,174.019
12136.018,24791.589,174.045
12136.056,24791.635,174.075
12136.033,24791.692,174.103
12136.021,24791.725,174.124
12136.049,24791.738,174.138
12135.965,24791.755,174.18
12136.008,24791.753,174.195
12136.002,24791.755,174.2
12136.045,24791.742,174.193
12136.021,24791.741,174.175
12136.055,24791.722,174.143
12136.016,24791.703,174.105
12136.04,24791.684,174.073
12136.004,24791.673,174.037
12135.965,24791.649,173.985
12135.944,24791.62,173.94
12135.884,24791.6,173.92
12135.86,24791.574,173.884
12135.789,24791.56,173.85
12135.761,24791.535,173.816
12135.692,24791.52,173.796
12135.639,24791.478,173.766
12135.572,24791.446,173.728
12135.521,24791.142,173.503
12135.16,24789.889,172.995
12135.073,24789.825,172.932
12135.026,24789.796,172.85
12135.0,24789.781,172.785
12134.925,24789.757,172.738
12134.909,24789.765,172.706
12134.874,24789.763,172.661
12134.805,24789.771,172.61
12134.722,24789.785,172.555
12134.682,24789.803,172.497
12134.631,24789.823,172.438
12134.537,24789.848,172.396
12134.484,24789.87,172.329
12134.401,24789.904,172.276
12134.331,24789.942,172.206
12134.232,24789.977,172.158
12134.155,24789.999,172.113
12134.082,24790.019,172.063
12133.991,24790.041,172.016
12134.0,24790.041,171.858
12133.911,24790.057,171.823
12133.851,24790.049,171.769
12133.783,24790.063,171.722
12133.725,24790.057,171.598
12133.669,24790.072,171.494
12133.641,24790.068,171.382
12133.603,24790.063,171.284
12133.549,24790.065,171.188
12133.524,24790.052,171.079
12133.498,24790.039,170.969
12133.459,24790.041,170.895
12133.44,24790.028,170.799
12133.403,24790.023,170.728
12133.37,24790.007,170.664
12133.32,24789.996,170.616
12133.29,24789.985,170.574
12133.255,24789.995,170.523
12133.247,24789.999,170.487
12133.23,24789.999,170.445
12133.206,24790.007,170.428
12133.203,24789.992,170.412
12133.192,24789.997,170.409
12133.198,24789.978,170.406
12133.2,24789.967,170.403
12133.145,24790.012,170.45
12133.156,24790.006,170.447
12133.175,24790.011,170.44
12133.197,24790.007,170.428
12133.221,24790.007,170.416
12133.243,24790.013,170.404
12133.257,24790.013,170.389
12133.279,24790.023,170.375
12133.298,24790.028,170.361
12133.333,24790.04,170.358
12133.352,24790.043,170.354
12133.385,24790.058,170.352
12133.417,24790.08,170.35
12133.448,24790.102,170.35
12133.481,24790.125,170.356
12133.51,24790.15,170.358
12133.554,24790.18,170.359
12133.598,24790.219,170.364
12133.646,24790.249,170.368
12133.675,24790.274,170.37
12133.723,24790.306,170.381
12133.752,24790.337,170.385
12133.801,24790.371,170.392
12133.826,24790.389,170.393
12133.857,24790.417,170.399
12133.877,24790.445,170.403
12133.892,24790.483,170.4
12133.911,24790.517,170.398
12133.921,24790.628,170.358
12133.935,24790.658,170.354
12133.939,24790.695,170.345
12133.956,24790.725,170.334
12133.962,24790.746,170.316
12133.983,24790.761,170.306
12133.997,24790.772,170.294
12134.025,24790.787,170.28
12134.033,24790.802,170.266
12134.04,24790.82,170.253
12134.057,24790.832,170.244
12134.045,24790.857,170.235
12134.046,24790.874,170.235
12134.025,24790.894,170.236
12133.999,24790.924,170.237
12133.983,24790.951,170.242
12133.95,24790.996,170.249
12133.939,24791.022,170.249
12133.919,24791.057,170.24
12133.921,24791.073,170.238
12133.916,24791.109,170.235
12133.925,24791.122,170.235
12133.941,24791.13,170.235
12133.96,24791.136,170.231
12133.963,24791.136,170.223
12133.98,24791.139,170.217
12133.999,24791.131,170.201
12133.986,24791.123,170.2
12134.02,24791.111,170.131
12134.067,24791.106,170.016
12134.118,24791.098,169.896
12134.178,24791.077,169.755
12134.234,24791.036,169.606
12134.262,24790.959,169.556
12134.277,24790.876,169.616
12134.277,24790.801,169.807
12134.302,24790.712,170.104
12134.36,24790.667,170.297
12134.456,24790.652,170.455
12134.65,24790.688,170.624
12134.769,24790.73,170.661
12134.88,24790.785,170.646
12134.972,24790.832,170.617
12135.067,24790.88,170.525
12135.137,24790.926,170.419
12135.189,24790.969,170.296
12135.195,24790.989,170.206
12135.178,24790.984,170.17
12135.146,24790.966,170.192
12135.109,24790.939,170.281
12135.08,24790.916,170.365
12135.051,24790.916,170.423
12135.053,24790.919,170.458
12135.058,24790.929,170.448
12135.075,24790.938,170.417
12135.087,24790.848,170.44
12135.107,24790.834,170.384
12135.129,24790.82,170.353
12135.138,24790.801,170.312
12135.157,24790.773,170.28
12135.169,24790.745,170.254
12135.195,24790.717,170.261
12135.219,24790.673,170.281
12135.248,24790.636,170.327
12135.279,24790.591,170.388
12135.298,24790.54,170.452
12135.343,24790.466,170.544
12135.372,24790.411,170.607
12135.422,24790.33,170.693
12135.457,24790.263,170.759
12135.501,24790.187,170.828
12135.552,24790.113,170.893
12135.613,24790.04,170.95
12135.687,24789.965,171.001
12135.769,24789.906,171.04
12135.859,24789.848,171.092
12135.961,24789.796,171.141
12136.083,24789.74,171.217
12136.193,24789.692,171.277
12136.304,24789.646,171.338
12136.406,24789.608,171.384
12136.508,24789.578,171.422
12136.597,24789.55,171.435
12136.67,24789.525,171.435
12136.744,24789.503,171.416
12136.804,24789.483,171.41
12136.84,24789.48,171.401
12136.884,24789.468,171.386
12136.919,24789.464,171.362
12136.949,24789.461,171.349
12136.963,24789.458,171.343
12136.975,24789.458,171.342
12136.992,24789.473,171.354
12136.998,24789.476,171.366
12137.001,24789.487,171.38
12137.0,24789.489,171.397
12136.991,24789.497,171.407
12136.985,24789.498,171.415
12136.977,24789.505,171.419
12136.971,24789.511,171.41
12136.963,24789.524,171.401
12136.952,24789.546,171.377
12136.932,24789.604,171.345
12136.928,24789.627,171.347
12136.925,24789.649,171.347
12136.92,24789.684,171.346
12136.923,24789.761,171.267
12136.924,24789.785,171.265
12136.926,24789.819,171.25
12136.935,24789.847,171.232
12136.94,24789.875,171.214
12136.956,24789.904,171.202
12136.962,24789.937,171.209
12136.98,24789.949,171.233
12136.978,24789.956,171.322
12136.985,24789.942,171.518
12136.977,24789.944,171.758
12136.971,24789.963,172.058
12136.982,24789.975,172.277
12136.987,24790.041,172.48
12137.014,24790.102,172.54
12137.044,24790.212,172.524
12137.087,24790.291,172.429
12137.12,24790.391,172.299
12137.175,24790.46,172.112
12137.207,24790.533,171.943
12137.247,24790.62,171.732
12137.322,24790.733,171.412
12137.386,24790.854,171.118
12137.457,24790.961,170.847
12137.528,24791.114,170.531
12137.599,24791.224,170.291
12137.637,24791.3,170.187
12137.72,24791.372,170.405
12137.73,24791.366,170.594
12137.741,24791.38,170.817
12137.761,24791.432,171.11
12137.795,24791.479,171.348
12137.832,24791.548,171.634
12137.875,24791.604,171.917
12137.937,24791.674,172.21
12138.008,24791.75,172.429
12138.061,24791.831,172.57
12138.171,24791.85,172.819
12138.244,24791.925,172.88
12138.332,24792.02,172.938
12138.389,24792.068,172.915
12138.463,24792.141,172.9
12138.538,24792.199,172.855
12138.589,24792.252,172.825
12138.657,24792.299,172.791
12138.692,24792.339,172.777
12138.731,24792.381,172.748
12138.756,24792.41,172.72
12138.801,24792.453,172.681
12138.811,24792.473,172.681
12138.833,24792.51,172.651
12138.844,24792.533,172.625
12138.853,24792.556,172.596
12138.862,24792.583,172.551
12138.878,24792.596,172.525
12138.885,24792.603,172.518
12138.894,24792.62,172.492
12138.905,24792.627,172.453
12138.921,24792.63,172.438
12138.936,24792.624,172.45
12138.949,24792.608,172.467
12138.962,24792.596,172.484
12138.975,24792.57,172.536
12138.988,24792.547,172.603
12139.007,24792.516,172.659
12139.044,24792.49,172.707
12139.199,24792.471,172.668
12139.243,24792.46,172.675
12139.315,24792.441,172.673
12139.403,24792.415,172.67
12139.467,24792.402,172.668
12139.548,24792.377,172.682
12139.617,24792.355,172.706
12139.702,24792.321,172.744
12139.772,24792.284,172.789
12139.845,24792.246,172.834
12139.903,24792.216,172.859
12139.977,24792.175,172.893
12140.037,24792.13,172.94
12140.104,24792.081,172.991
12140.173,24792.036,173.036
12140.236,24791.979,173.083
12140.296,24791.927,173.148
12140.377,24791.871,173.214
12140.448,24791.826,173.279
12140.494,24791.785,173.333
12140.553,24791.742,173.388
12140.6,24791.698,173.437
12140.647,24791.655,173.481
12140.702,24791.587,173.555
12140.745,24791.544,173.605
12140.722,24791.504,173.666
12140.74,24791.453,173.719
12140.77,24791.399,173.775
12140.779,24791.342,173.82
12140.788,24791.303,173.847
12140.783,24791.236,173.902
12140.782,24791.193,173.935
12140.77,24791.133,173.974
12140.751,24791.084,174.0
12140.707,24791.026,174.023
12140.673,24790.977,174.04
12140.644,24790.95,174.043
12140.604,24790.897,174.064
