-9379.375,18551.369,171.26
-9379.389,18551.394,171.264
-9379.401,18551.435,171.274
-9379.419,18551.467,171.292
-9379.441,18551.477,171.326
-9379.461,18551.474,171.369
-9379.5,18551.446,171.424
-9378.618,18549.582,171.404
-9378.16,18549.56,171.534
-9378.181,18549.588,171.528
-9378.254,18549.578,171.525
-9378.323,18549.561,171.521
-9378.422,18549.532,171.503
-9378.526,18549.502,171.48
-9378.614,18549.481,171.462
-9378.689,18549.468,171.43
-9379.871,18551.08,171.494
-9379.944,18551.086,171.433
-9379.988,18551.112,171.374
-9380.029,18551.169,171.306
-9380.06,18551.231,171.236
-9380.08,18551.326,171.167
-9380.091,18551.437,171.096
-9380.092,18551.557,171.005
-9380.087,18551.709,170.898
-9380.077,18551.806,170.811
-9380.051,18551.937,170.719
-9380.026,18552.042,170.644
-9380.001,18552.135,170.545
-9379.975,18552.205,170.478
-9379.973,18552.26,170.43
-9379.974,18552.291,170.387
-9380.001,18552.275,170.358
-9380.045,18552.262,170.345
-9380.106,18552.239,170.365
-9380.17,18552.203,170.371
-9380.23,18552.158,170.391
-9380.291,18552.114,170.415
-9380.353,18552.069,170.447
-9380.415,18552.044,170.49
-9379.424,18550.381,170.599
-9379.452,18550.393,170.628
-9379.469,18550.425,170.667
-9379.472,18550.453,170.69
-9379.468,18550.495,170.717
-9379.456,18550.538,170.737
-9379.435,18550.582,170.747
-9379.392,18550.66,170.751
-9379.362,18550.722,170.749
-9379.339,18550.765,170.744
-9380.316,18552.498,170.731
-9380.3,18552.548,170.714
-9380.291,18552.612,170.696
-9380.301,18552.65,170.685
-9380.325,18552.69,170.671
-9380.372,18552.738,170.666
-9380.434,18552.772,170.663
-9380.529,18552.814,170.668
-9380.609,18552.858,170.668
-9380.682,18552.9,170.665
-9380.756,18552.944,170.669
-9380.827,18552.998,170.665
-9380.899,18553.064,170.665
-9380.956,18553.134,170.655
-9381.019,18553.223,170.631
-9381.063,18553.295,170.6
-9381.096,18553.379,170.553
-9381.113,18553.436,170.506
-9381.129,18553.527,170.422
-9381.128,18553.59,170.356
-9381.108,18553.637,170.29
-9381.082,18553.678,170.233
-9381.042,18553.711,170.179
-9380.993,18553.731,170.142
-9380.943,18553.745,170.115
-9380.887,18553.74,170.103
-9380.823,18553.722,170.096
-9380.764,18553.701,170.103
-9380.695,18553.66,170.12
-9380.632,18553.621,170.147
-9380.589,18553.574,170.192
-9380.558,18553.528,170.29
-9380.561,18553.52,170.399
-9380.6,18553.537,170.54
-9380.646,18553.572,170.675
-9380.725,18553.633,170.836
-9380.817,18553.725,171.005
-9380.909,18553.824,171.15
-9381.013,18553.96,171.299
-9381.121,18554.089,171.411
-9381.243,18554.237,171.5
-9381.361,18554.384,171.568
-9381.474,18554.528,171.644
-9381.577,18554.669,171.726
-9381.67,18554.819,171.794
-9381.759,18555.005,171.842
-9381.827,18555.181,171.86
-9381.865,18555.33,171.846
-9381.905,18555.483,171.846
-9381.935,18555.649,171.862
-9381.942,18555.759,171.858
-9381.932,18555.848,171.835
-9381.909,18555.941,171.814
-9381.862,18555.984,171.783
-9381.777,18555.986,171.719
-9381.668,18555.943,171.63
-9381.562,18555.885,171.562
-9381.43,18555.795,171.534
-9381.293,18555.686,171.535
-9381.114,18555.526,171.545
-9380.943,18555.366,171.551
-9380.785,18555.196,171.544
-9380.576,18554.948,171.503
-9380.426,18554.748,171.437
-9380.26,18554.502,171.338
-9380.135,18554.284,171.259
-9379.994,18554.02,171.165
-9379.869,18553.769,171.092
-9379.78,18553.526,171.057
-9379.672,18553.266,171.056
-9379.602,18553.05,171.09
-9379.502,18552.783,171.12
-9379.416,18552.526,171.148
