12125.223,24817.49,171.176
12125.285,24817.487,171.169
12125.399,24817.475,171.16
12125.513,24817.462,171.155
12125.618,24817.455,171.15
12125.798,24817.445,171.142
12125.94,24817.431,171.137
12126.128,24817.42,171.13
12126.319,24817.411,171.123
12126.516,24817.4,171.117
12126.779,24817.377,171.107
12127.038,24817.359,171.104
12127.33,24817.353,171.09
12127.58,24817.366,171.081
12127.864,24817.384,171.076
12128.146,24817.411,171.074
12128.433,24817.47,171.092
12128.726,24817.55,171.108
12129.022,24817.637,171.131
12129.319,24817.745,171.169
12129.592,24817.853,171.215
12129.836,24817.977,171.281
12130.084,24818.097,171.341
12130.26,24818.199,171.394
12130.465,24818.349,171.469
12130.692,24818.497,171.547
12130.912,24818.644,171.613
12131.084,24818.796,171.655
12131.224,24818.92,171.683
12131.369,24819.05,171.692
12131.517,24819.145,171.707
12131.653,24819.27,171.713
12131.822,24819.386,171.712
12131.999,24819.488,171.718
12132.211,24819.636,171.708
12132.399,24819.778,171.696
12133.03,24820.291,171.662
12134.771,24822.264,171.44
12134.929,24822.48,171.439
12135.073,24822.663,171.44
12135.172,24822.795,171.452
12135.293,24822.935,171.458
12135.394,24823.066,171.46
12135.484,24823.189,171.457
12135.613,24823.351,171.454
12135.737,24823.507,171.443
12135.879,24823.69,171.43
12135.994,24823.839,171.416
12136.116,24824.009,171.404
12136.218,24824.175,171.402
12136.331,24824.383,171.39
12136.445,24824.561,171.379
12136.587,24824.789,171.372
12136.698,24824.977,171.363
12136.832,24825.218,171.346
12136.954,24825.445,171.334
12137.093,24825.748,171.297
12137.238,24826.041,171.27
12137.371,24826.317,171.234
12137.503,24826.594,171.204
12137.625,24826.876,171.153
12137.751,24827.193,171.094
12137.881,24827.506,171.047
12137.959,24827.724,170.979
12138.066,24827.975,170.943
12138.156,24828.178,170.882
12138.259,24828.401,170.826
12138.374,24828.628,170.794
12138.484,24828.895,170.723
12138.589,24829.092,170.703
12138.699,24829.338,170.651
12138.814,24829.586,170.609
12138.901,24829.834,170.569
12138.978,24830.066,170.54
12139.092,24830.378,170.499
12139.15,24830.672,170.434
12139.233,24830.933,170.38
12139.292,24831.228,170.332
12139.342,24831.445,170.28
12139.426,24831.683,170.237
12139.503,24831.903,170.199
12139.599,24832.134,170.134
12139.68,24832.298,170.113
12139.81,24832.543,170.09
12139.942,24832.777,170.067
12140.072,24833.03,170.043
12140.175,24833.271,170.011
12140.24,24833.5,169.954
12140.307,24833.786,169.885
12140.346,24834.046,169.814
12140.367,24834.306,169.747
12140.357,24834.519,169.683
12140.346,24834.757,169.67
12140.309,24834.987,169.668
12140.255,24835.255,169.661
12140.17,24835.518,169.646
12140.103,24835.741,169.662
12140.025,24836.007,169.69
12139.96,24836.271,169.72
12139.887,24836.497,169.715
12139.755,24836.901,169.702
12139.652,24837.108,169.686
12139.521,24837.354,169.635
12139.41,24837.53,169.622
12139.298,24837.67,169.617
12139.205,24837.781,169.622
12139.166,24837.786,169.626
12139.16,24837.781,169.654
12139.193,24837.752,169.655
12139.22,24837.709,169.69
12139.256,24837.64,169.723
12139.3,24837.541,169.754
12139.312,24837.419,169.822
12139.305,24837.304,169.896
12139.3,24837.211,169.968
12139.274,24837.093,170.035
12139.249,24836.967,170.091
