0,5117.63,25768.032,172.839,1456.638,26432.677,326.768,6.9192175,1,1,0
28,5117.614,25768.038,172.828,1458.329,26431.707,317.899,6.901616,1,1,0
54,5117.595,25768.035,172.813,1464.416,26428.214,312.398,6.8823644999999996,1,1,0
83,5117.575,25768.026,172.797,1468.047,26426.131,305.778,6.8670635,1,1,0
109,5117.555,25768.018,172.792,1469.265,26425.432,302.439,6.842443,1,1,0
135,5117.538,25768.007,172.792,1528.874,26363.753,329.527,6.7439535,1,1,0
159,5117.518,25767.994,172.799,1321.053,25899.326,497.466,6.7721575000000005,1,1,0
185,5117.506,25767.985,172.807,4212.634,25682.758,274.381,6.7773775,1,1,0
213,5117.488,25767.975,172.812,4242.393,25662.019,273.489,6.7912155,1,1,0
240,5117.464,25767.969,172.816,4241.759,25662.461,269.937,6.823454999999999,1,1,0
268,5117.439,25767.967,172.814,4234.226,25667.711,268.835,6.8453465,1,1,0
293,5117.413,25767.97,172.812,4229.958,25670.686,268.086,6.856766,1,1,0
319,5117.384,25767.964,172.815,4227.213,25672.599,267.068,6.869401,1,1,0
348,5117.357,25767.959,172.811,4226.698,25672.957,266.274,6.889127500000001,1,1,0
382,5117.325,25767.954,172.802,4225.928,25673.494,265.615,6.8884945,1,1,0
723,5117.291,25767.951,172.797,4226.567,25673.048,264.873,6.6935455,1,1,0
748,5117.195,25767.903,172.778,4284.404,25606.285,309.612,6.6586195,1,1,0
785,5117.009,25767.917,172.804,4287.796,25611.152,308.475,6.5717905000000005,1,1,0
810,5116.954,25767.904,172.821,4261.895,25573.987,322.934,6.504297,1,1,0
837,5116.929,25767.884,172.833,4223.778,25519.291,344.829,6.602021000000001,1,1,0
861,5116.913,25767.867,172.841,-12.807,24196.893,1069.809,6.615518,1,1,0
886,5116.893,25767.853,172.849,2628.249,24969.467,505.011,6.6752009999999995,1,1,0
910,5116.87,25767.828,172.857,-3.051,24207.682,679.304,6.750417,1,1,0
934,5116.857,25767.818,172.855,2649.026,25051.009,379.375,6.7760385,1,1,0
958,5116.84,25767.808,172.857,130.357,24355.222,559.525,6.814675,1,1,0
990,5116.817,25767.801,172.858,4223.213,25518.481,239.706,6.8537894999999995,1,1,0
1014,5116.791,25767.792,172.86,4225.568,25521.861,238.115,6.8649664999999995,1,1,0
